"","DOY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP","SNOWDENS","dates"
"12",91,660,19.252651858709,21.4241284074668,36.6081070770396,32.0119218318534,0.417584876071676,2.07218820711392,0,0,91.4095463594717,45.0848874627854,780.438542829154,13.6412663776701,0,0,0,0,0.2178,1997-04-01
"13",91,720,20.8896425939795,23.4995691998216,32.7297901138244,27.9194379806577,0.372002784564234,1.8459954547186,0,0,91.2640276576898,41.5418331552054,826.349549058046,15.6239939391007,0,0,0,0,0.2178,1997-04-01
"14",91,780,21.8298509775533,24.9622455143294,29.7445929108965,24.6212540599058,0.298932924079091,1.48339970025267,0,0,91.1476416243491,42.3304838555242,812.580222853091,16.9560839245751,0,0,0,0,0.2178,1997-04-01
"15",91,840,22.6214903959394,25.6812878068238,26.6996810227198,22.2214648491886,0.227145190266283,1.12716626377926,0,0,91.096254632512,47.2275170789699,742.951179933363,17.5235470782331,0,0,0,0,0.2178,1997-04-01
"16",91,900,22.536632110222,25.6219233726673,24.9652477799456,20.7440640538247,0.178142901513851,0.884001411092042,0,0,91.1379180326862,55.1087280985571,622.697209553893,17.3138170565592,0,0,0,0,0.2178,1997-04-01
"17",91,960,21.3343209275208,24.5280659487068,24.9711034443665,20.5794294206442,0.176903158010747,0.877849411787985,0,0,91.197987240386,64.826189254485,427.133633149329,16.1058818565658,0,0,0,0,0.2178,1997-04-01
"18",91,1020,19.5188230953912,22.8719823774586,26.3455610071962,21.4449764511904,0.186960299617471,0.927756128790714,0,0,91.2802830994907,75.5747140950548,224.490822326651,14.3880807371009,0,0,0,0,0.2178,1997-04-01
"19",91,1080,17.5313607173793,20.956637728935,29.0931657781439,23.501706412839,0.18583645032391,0.922179233203403,0,0,91.3964589420535,86.8306776566524,39.6358577375324,12.4895722874717,0,0,0,0,0.2178,1997-04-01
"20",91,1140,12.7212848201139,13.1166014564977,40.4483059742849,39.4148737480174,0.17680640849711,0.877369310106406,0,0,91.462454163326,90,0,4.96939062213471,0,0,0,0,0.2178,1997-04-01
"21",91,1200,11.3537230165409,11.3913951455471,46.6148675704158,46.49862382939,0.15240186174491,0.756266231720044,0,0,91.5851451974257,90,0,3.40805107272223,0,0,0,0,0.2178,1997-04-01
"22",91,1260,10.9664199227088,10.1877128399886,50.949725867147,53.6659119934349,0.111535008469375,0.553471982521988,0,0,91.7020419395699,90,0,2.37246482229978,0,0,0,0,0.2178,1997-04-01
"23",91,1320,10.6937039916081,9.34489468751363,54.9752033255871,60.1744126150906,0.0838728958852141,0.416203832343779,0,0,91.7876267841093,90,0,1.67468023788086,0,0,0,0,0.2178,1997-04-01
"24",91,1380,10.7083348880926,8.74855765418239,57.1173826067063,65.1512956603077,0.0526771181516524,0.261400518250245,0,0,91.8585762542225,90,0,1.17754003029296,0,0,0,0,0.2178,1997-04-01
"25",92,0,8.95981137233649,3.7934830978997,64.7941347268841,92.5401980382202,0.0443185722807704,0.219922770432363,0,0,91.9076161135741,90,0,-3.59130427397986,0,0,0,0,0.2178,NA
"26",92,60,8.40019600864075,3.21047421022724,65.2749678119177,93.5324289987428,0.0473375375371307,0.234903830715884,0,0,91.9321502628013,90,0,-4.21478436860383,0,0,0,0,0.2178,1997-04-02
"27",92,120,8.00648344971746,2.53088795477635,63.0244059244719,92.2675852765966,0.0424676054958292,0.210737687917889,0,0,91.9622604889604,90,0,-4.99244548359547,0,0,0,0,0.2178,1997-04-02
"28",92,180,7.91212497510426,1.80891754379675,58.4986053588461,89.5936370046163,0.0280201068006367,0.139044630688171,0,0,91.9930578726573,90,0,-5.8465022404996,0,0,0,0,0.2178,1997-04-02
"29",92,240,7.77755471390375,1.19529060466567,54.2474368113835,86.0309260810154,0.0201518797683574,0.1,0,0,92.0145165662768,90,0,-6.60080690973138,0,0,0,0,0.2178,1997-04-02
"30",92,300,7.42304979424152,0.922228577278037,51.9668869084474,82.0405422033795,0.0276300689303709,0.137109139435001,0,0,92.0258012079791,90,0,-6.99158031232508,0,0,0,0,0.2178,1997-04-02
"31",92,360,7.06219683233378,1.23564386538257,52.0297489768188,78.345517966396,0.0388088887511168,0.192581978441807,0,0,92.0299174946651,90,0,-6.73381318890705,0,0,0,0,0.2178,1997-04-02
"32",92,420,10.167575604193,8.56224419283422,43.7402340493902,48.7343119428526,0.0467459666318065,0.231968268812358,0,0,92.0472567959669,82.4860599480449,121.599358445345,0.399402386378597,0,0,0,0,0.2178,1997-04-02
"33",92,480,12.0444498967625,10.5454376302583,41.7360298676743,46.0983838476097,0.053374115136646,0.264859237699772,0,0,92.0523573120982,71.3511213039344,326.459092315963,2.46356925655465,0,0,0,0,0.2178,1997-04-02
"34",92,540,14.5431998232976,13.1960571370064,38.8301258553295,42.3824923625719,0.0604862969405594,0.300152132882092,0,0,92.057385169807,60.8771643274028,532.078592422671,5.20140545540681,0,0,0,0,0.2178,1997-04-02
"35",92,600,17.1475854540876,16.131543772751,35.7200690187965,38.1038910879516,0.0707419101744527,0.351043728861127,0,0,92.0611231481518,51.6736423768131,684.123164950465,8.20326161395332,0,0,0,0,0.2178,1997-04-02
"36",92,660,19.5657919034533,19.0657860538995,32.6002019343641,33.6312417177767,0.0781486219595151,0.387798174948546,0,0,92.0637401717414,44.6802326932352,785.97832372447,11.160964202004,0,0,0,0,0.2178,1997-04-02
"37",92,720,21.1918398043916,21.4365339903029,30.2382410612486,29.7879193452185,0.09297771990405,0.461384848325883,0,0,92.064312220939,41.1320857319916,831.616100889202,13.5033456776741,0,0,0,0,0.2178,1997-04-02
"38",92,780,22.4525333678207,23.1075181869045,27.4886616767627,26.4183855567575,0.0922978961316799,0.458011347788045,0,0,92.0653878603812,41.9501735405365,817.526364216076,15.0785685168251,0,0,0,0,0.2178,1997-04-02
"39",92,840,22.8512432352835,23.9289617651624,25.4203911656069,23.8196586590971,0.104789265319001,0.519997471816707,0,0,92.0649046481414,46.8994106342886,747.58611193072,15.7580354437628,0,0,0,0,0.2178,1997-04-02
"40",92,900,22.4093261651841,23.8609347891225,24.1360963124428,22.1078408842245,0.116401380657378,0.577620460202191,0,0,92.0636765307442,54.831786770647,627.04941253016,15.5279048820545,0,0,0,0,0.2178,1997-04-02
"41",92,960,20.967898000268,22.6058173913743,24.0791471722101,21.7861393569104,0.126808350950299,0.629263137771469,0,0,92.062071481117,64.5875306759208,430.90655211091,14.1306802575701,0,0,0,0,0.2178,1997-04-02
"42",92,1020,18.9450585958796,20.7071516766139,25.0815660478047,22.4846664706565,0.135795130092316,0.673858377745694,0,0,92.0605833871508,75.3598669978025,227.745828270134,12.1285440464861,0,0,0,0,0.2178,1997-04-02
"43",92,1080,16.6179826977178,18.5112345453876,27.5026728344299,24.4045066313253,0.158063722851915,0.784362176972232,0,0,92.0580805913936,86.6264572189716,42.6649050156114,9.9033695932153,0,0,0,0,0.2178,1997-04-02
"44",92,1140,11.044530573242,9.44387111231985,39.3591707181706,43.8061864993031,0.164411588100871,0.815862291710528,0,0,92.0465112272262,90,0,1.16027609882286,0,0,0,0,0.2178,1997-04-02
"45",92,1200,9.17774729104893,7.39540121952755,46.3024631884972,52.2621970173162,0.168535005523489,0.836323992901761,0,0,92.0389937708918,90,0,-0.737853425674075,0,0,0,0,0.2178,1997-04-02
"46",92,1260,7.93497556124119,5.93296528508978,53.4365077329169,61.312423921788,0.169919978090231,0.843196664745096,0,0,92.0290298842093,90,0,-2.027871538662,0,0,0,0,0.2178,1997-04-02
"47",92,1320,7.05878834712706,4.91822570546652,60.4011246411901,70.0449919530547,0.170638455131843,0.84676197502816,0,0,92.0158358266639,90,0,-2.8773448817401,0,0,0,0,0.2178,1997-04-02
"48",92,1380,6.48041092705228,4.2260245827885,66.1861920076757,77.422948101129,0.164575545868771,0.816675902002893,0,0,92.0014081275456,90,0,-3.43582781510582,0,0,0,0,0.2178,1997-04-02
"49",93,0,6.76987295387868,4.82551628159777,66.7815628446477,76.4155911888448,0.153681880650595,0.762618090307919,0,0,92.0060333973372,90,0,-2.79177235036684,0,0,0,0,0.2178,NA
"50",93,60,6.36758219514912,4.30352139002204,68.5787302038298,79.1682365091872,0.137739149003912,0.683505214338324,0,0,92.0026107690891,90,0,-3.29014125127037,0,0,0,0,0.2178,1997-04-03
"51",93,120,6.02432076293281,3.7016432555723,68.5583917853861,80.6316395307895,0.123869610351722,0.614680177609154,0,0,92.0058240596908,90,0,-3.91238527115092,0,0,0,0,0.2178,1997-04-03
"52",93,180,5.70808881971601,3.04757948718454,67.5611355851119,81.4154961415925,0.103686901955783,0.514527196210215,0,0,92.0124737028371,90,0,-4.61273545683565,0,0,0,0,0.2178,1997-04-03
"53",93,240,5.58038318429113,2.48016874947317,65.6192754951515,81.6015379575084,0.085545566775284,0.424504154245741,0,0,92.021552702069,90,0,-5.23679869410302,0,0,0,0,0.2178,1997-04-03
"54",93,300,5.08983118695395,2.2281754819507,66.1032460452553,80.8852365498492,0.0749205650605828,0.371779535813942,0,0,92.0223902544513,90,0,-5.53896963483038,0,0,0,0,0.2178,1997-04-03
"55",93,360,5.52872796420466,2.53558543695281,64.0056863073044,78.9976798162015,0.0645872754468106,0.320502485074499,0,0,92.0307382928318,90,0,-5.2564559904846,0,0,0,0,0.2178,1997-04-03
"56",93,420,9.04722066345143,9.49563081176464,51.9095944335933,50.3642721974804,0.0668073885132825,0.331519388172333,0,0,92.0562979769804,82.1625119504268,126.917589734315,1.5068386543951,0,0,0,0,0.2178,1997-04-03
"57",93,480,11.0788005476665,11.4023432669403,47.8109151647993,46.795535585253,0.0746267336083294,0.370321451230117,0,0,92.0626656793425,71.0170673302897,332.008778806735,3.44139248380634,0,0,0,0,0.2178,1997-04-03
"58",93,540,13.6259279417991,13.9411075877415,42.9740538563046,42.1022842395399,0.0897368932801805,0.445302841777996,0,0,92.0681617208413,60.5238612510501,538.040164129229,6.00482651159194,0,0,0,0,0.2178,1997-04-03
"59",93,600,16.21416363808,16.7433745331808,38.4469522227569,37.1731974261874,0.0986238169170611,0.489402567158627,0,0,92.0719813492833,51.2941679015244,689.890157841976,8.82299136278118,0,0,0,0,0.2178,1997-04-03
"60",93,660,18.4527701152091,19.5441319730385,34.7384845949726,32.4505669360299,0.135509192336719,0.672439464180886,0,0,92.0729985887387,44.2757623034943,791.47622582285,11.6102701765324,0,0,0,0,0.2178,1997-04-03
"61",93,720,20.167657962169,21.7983146922972,31.7224100935919,28.6965339236139,0.153078399578313,0.759623426389621,0,0,92.0728147986283,40.7223060426211,836.839807902301,13.8204837710414,0,0,0,0,0.2178,1997-04-03
"62",93,780,21.2752741055833,23.3832918959588,29.2120405434511,25.6956546784745,0.165552262487061,0.821522678728029,0,0,92.0718223472241,41.5701330359113,822.432362311288,15.3211534662594,0,0,0,0,0.2178,1997-04-03
"63",93,840,21.6264845147291,24.158760649134,27.5090446550462,23.5966720379184,0.188312168010678,0.934464527256497,0,0,92.0695017664669,46.5719887409169,752.186455624347,15.9887931866594,0,0,0,0,0.2178,1997-04-03
"64",93,900,21.2783795974511,24.088030004995,26.6146056248223,22.4428681577322,0.19405726461492,0.962973513367376,0,0,92.067241015984,54.5555908855662,631.375021281815,15.8067324608691,0,0,0,0,0.2178,1997-04-03
"65",93,960,19.9845571320397,22.8792270830828,27.1266926136717,22.7183940652388,0.208061145236186,1.0324651974298,0,0,92.0644129626294,64.3493705219826,433.942108890194,14.5158224481947,0,0,0,0,0.2178,1997-04-03
"66",93,1020,18.2479457752873,21.0587639284389,28.6067163832634,24.0240451408554,0.226254083164291,1.12274430854613,0,0,92.0613536364632,75.145127906027,230.029510710326,12.6474286854973,0,0,0,0,0.2178,1997-04-03
"67",93,1080,16.0020686921449,18.9604495186591,31.8378489489109,26.4109112121754,0.236738359188895,1.17477060160226,0,0,92.0582660553568,86.4219066407622,45.3355077362377,10.5530910869903,0,0,0,0,0.2178,1997-04-03
"68",93,1140,10.5481270637073,10.3342605163568,45.2904549507315,45.9418429253775,0.239145617153236,1.18671617686378,0,0,92.0437101922426,90,0,2.22859700346771,0,0,0,0,0.2178,1997-04-03
"69",93,1200,8.73919164081457,8.27148005951553,52.3416730571,54.0283728603786,0.247896849676874,1.23014256003117,0,0,92.0343063696892,90,0,0.286209655504649,0,0,0,0,0.2178,1997-04-03
"70",93,1260,7.41620475052259,6.69994663742816,59.5673922223205,62.5676023737958,0.271116740626118,1.34536700170189,0,0,92.020709566463,90,0,-1.14994859460126,0,0,0,0,0.2178,1997-04-03
"71",93,1320,6.41106780706367,5.4938827163596,66.7803768030657,71.157619253389,0.286239135132989,1.42040910537013,0,0,92.0013071354937,90,0,-2.2208560036392,0,0,0,0,0.2178,1997-04-03
"72",93,1380,5.66753330556989,4.55949447192793,73.3465213754106,79.2349240379048,0.286638146190389,1.42238912441543,0,0,91.9751206856334,90,0,-3.03557072441441,0,0,0,0,0.2178,1997-04-03
"73",94,0,7.59660209511079,8.74971806688015,66.2947207438589,61.2954813132713,0.300393108607456,1.4906455976337,0,0,92.0122266692894,90,0,1.07562993585941,0,0,0,0,0.2178,NA
"74",94,60,7.74772408126289,8.30109392609139,66.7136293728473,64.247256060368,0.329988043047932,1.63750502107541,0,0,92.0116342466455,90,0,0.674829224373298,0,0,0,0,0.2178,1997-04-04
"75",94,120,7.43917182906703,7.83234070002296,68.4408406320569,66.6277614148483,0.330875490299259,1.6419088149722,0,0,92.0065369310176,90,0,0.225354220437964,0,0,0,0,0.2178,1997-04-04
"76",94,180,7.1029306545207,7.38582146084634,69.8210238910392,68.481005440751,0.350312759916409,1.73836269342214,0,0,92.0020973417522,90,0,-0.224447477328624,0,0,0,0,0.2178,1997-04-04
"77",94,240,6.77505124914067,7.07203869563538,70.9680701708693,69.535192990889,0.382399671420404,1.89758809508605,0,0,91.9980747453636,90,0,-0.539832447977403,0,0,0,0,0.2178,1997-04-04
"78",94,300,6.84339119029461,7.02837327122487,70.2860900792463,69.3988733504558,0.405498097845018,2.01220979137506,0,0,92.0012702539839,90,0,-0.591857377484587,0,0,0,0,0.2178,1997-04-04
"79",94,360,6.86618019968445,7.37584853679908,70.2324503177485,67.8203387209336,0.42268094123023,2.09747649394935,0,0,92.0021946770712,90,0,-0.254746747080674,0,0,0,0,0.2178,1997-04-04
"80",94,420,10.02528074513,11.9628559117517,57.2214961758889,50.3059291813742,0.430251497621226,2.13504398878366,0,0,92.0388448840342,81.8395869638559,132.075649005866,4.19322331966072,0,0,0,0,0.2178,1997-04-04
"81",94,480,11.3379753160582,13.0420839833053,53.2109173151681,47.5626759707215,0.431174507874462,2.13962425754195,0,0,92.0439280155219,70.6838117886914,337.471968673655,5.27708224026657,0,0,0,0,0.2178,1997-04-04
"82",94,540,12.8862887436014,14.4743804870276,48.7940016121864,44.0029574301896,0.430432203073926,2.13594070638409,0,0,92.0474083979948,60.1714135862435,543.967800165948,6.77620914056143,0,0,0,0,0.2178,1997-04-04
"83",94,600,14.4502467835983,16.0508180664467,44.5756100449194,40.2175307542904,0.421922186508635,2.09371131308127,0,0,92.0487515758871,50.9153971811644,695.616255619259,8.45206249970494,0,0,0,0,0.2178,1997-04-04
"84",94,660,15.9004808040377,17.6746172914087,40.7276649084589,36.3877020192746,0.428611557206263,2.12690608584948,0,0,92.0476301286726,43.8716286691902,796.929985081207,10.1860957200313,0,0,0,0,0.2178,1997-04-04
"85",94,720,16.9129958191944,18.9415616367347,37.8086494909342,33.2761668089294,0.441293643635408,2.18983860914221,0,0,92.0438119551816,40.3126215883875,842.018823152674,11.5574488109956,0,0,0,0,0.2178,1997-04-04
"86",94,780,17.6586515636302,19.8340299397871,35.1450167049606,30.6739366190425,0.460202963194867,2.28367263245328,0,0,92.0373601502668,41.1904671282352,827.296774650251,12.5219639762759,0,0,0,0,0.2178,1997-04-04
"87",94,840,17.8573917973156,20.2740652802714,33.4113288564219,28.7347180631964,0.483677012601138,2.4001582887598,0,0,92.0281316016471,46.2453300257556,756.751148063684,12.9872244796244,0,0,0,0,0.2178,1997-04-04
"88",94,900,17.5902291406149,20.240870233794,32.5085116799951,27.5477559873495,0.509468105069366,2.52814184545373,0,0,92.0168945667202,54.2801900308818,635.673303076015,12.9156428007455,0,0,0,0,0.2178,1997-04-04
"89",94,960,16.7322313124414,19.5726556509944,32.8629330372434,27.4908587260662,0.547519130900684,2.71696306842999,0,0,92.0041219980999,64.1117359970933,438.322956771831,12.1399951590074,0,0,0,0,0.2178,1997-04-04
"90",94,1020,15.6099760984191,18.5600372784616,34.102399370499,28.2880097550072,0.568381150791552,2.8204870082841,0,0,91.9927392153012,74.9305108956318,234.172225106476,10.9703368373405,0,0,0,0,0.2178,1997-04-04
"91",94,1080,14.434643478466,17.3868499695763,36.1764111795522,29.9526124292139,0.566822254488076,2.81275127185953,0,0,91.9843044104358,86.2170350995719,48.6781745858679,9.62831553061596,0,0,0,0,0.2178,1997-04-04
"92",94,1140,10.7134219695495,12.4202248496743,46.5284703814146,41.5590259341883,0.569173910441125,2.82442093235811,0,0,91.9647354785738,90,0,4.64668301091189,0,0,0,0,0.2178,1997-04-04
"93",94,1200,9.664994435551,11.2388427777384,51.1897223247819,46.0837282937693,0.566275395501603,2.81003758463651,0,0,91.9604110711432,90,0,3.37592889893659,0,0,0,0,0.2178,1997-04-04
"94",94,1260,8.91327495828864,10.2701883692575,55.7027022466441,50.8464243951703,0.58789523565793,2.91732206829185,0,0,91.9542501848958,90,0,2.3711275305447,0,0,0,0,0.2178,1997-04-04
"95",94,1320,8.35843811094097,9.53140753993841,59.8159430637184,55.2578355604275,0.58624620553685,2.90913905936149,0,0,91.9478129428421,90,0,1.70950330189106,0,0,0,0,0.2178,1997-04-04
"96",94,1380,7.94687445945349,8.97468084105647,63.1213005961944,58.8702292773834,0.555613685986386,2.75713081049052,0,0,91.943451089431,90,0,1.22349315477624,0,0,0,0,0.2178,1997-04-04
"97",95,0,7.19288970384354,7.73412514599616,67.1872049108522,64.746011878603,0.55301058783939,2.7442134143125,0,0,91.9374880124548,90,0,0.0475925011152754,0,0,0,0,0.2178,NA
"98",95,60,6.64949937568361,7.24008074053802,69.1143259515383,66.3675266289601,0.545172869126251,2.70532017555149,0,0,91.9339603702345,90,0,-0.447309133493718,0,0,0,0,0.2178,1997-04-05
"99",95,120,6.20722639660887,6.73153252125003,69.4096503247861,66.945873995872,0.533121963831115,2.64551977264288,0,0,91.9387819596807,90,0,-0.990094643906275,0,0,0,0,0.2178,1997-04-05
"100",95,180,5.83489054533524,6.25305149404574,68.4940792398939,66.5413408350145,0.520015686694237,2.58048228091738,0,0,91.9487570310369,90,0,-1.50198764005404,0,0,0,0,0.2178,1997-04-05
"101",95,240,5.45204128446841,5.93008421150744,67.0869932167027,64.8988417668605,0.508889632502377,2.52527128164708,0,0,91.9598750388729,90,0,-1.88684088220174,0,0,0,0,0.2178,1997-04-05
"102",95,300,5.34868386296539,5.92528695870396,64.2478286414267,61.727724356296,0.528763792774178,2.62389314968247,0,0,91.9744701641115,90,0,-1.98437516743553,0,0,0,0,0.2178,1997-04-05
"103",95,360,5.5294609076684,6.37891153161247,60.5150436315775,57.0594281038406,0.525624539760432,2.60831518350845,0,0,91.9893741780812,90,0,-1.64429347531114,0,0,0,0,0.2178,1997-04-05
"104",95,420,9.38433085288875,11.8982836947613,44.7519765870077,37.8465875525957,0.526837393264224,2.61433374613255,0,0,92.0245708073938,81.5174448992573,137.777955930814,3.58956535742493,0,0,0,0,0.2178,1997-04-05
"105",95,480,10.7551819284278,13.1412246935141,39.7115131150002,33.9272164527779,0.531489842112992,2.63742066855491,0,0,92.0262699523632,70.3515178403658,343.458243877667,4.71630752560179,0,0,0,0,0.2178,1997-04-05
"106",95,540,12.3045592109379,14.7731415479739,35.2070433730263,29.9764825332713,0.511522901399197,2.53833839462656,0,0,92.0244209229754,59.8199880855007,549.858596687985,6.23844686192348,0,0,0,0,0.2178,1997-04-05
"107",95,600,13.9447914850704,16.5574271551348,31.3486428010419,26.5022687736909,0.521559062720859,2.58814100082025,0,0,92.0168554035475,50.537496144768,701.298873909148,7.94002522704955,0,0,0,0,0.2178,1997-04-05
"108",95,660,15.417225001999,18.2565324607347,28.4746593275318,23.7778462331521,0.538916540636471,2.67427429515872,0,0,92.0016264381379,43.46798416843,802.337400126669,9.57467997708255,0,0,0,0,0.2178,1997-04-05
"109",95,720,16.6257419432141,19.6741420727972,26.4983317299202,21.8787583509652,0.550916663138645,2.7338226977897,0,0,91.9763137553563,39.9031594929954,847.151358609657,10.9507371000222,0,0,0,0,0.2178,1997-04-05
"110",95,780,17.4559066323523,20.6617494929638,25.4016170583052,20.796186814432,0.479690419475985,2.38037555300027,0,0,91.9486364521263,40.8112796916183,832.118211222858,11.9227274087694,0,0,0,0,0.2178,1997-04-05
"111",95,840,17.7823036342992,21.1343568296214,25.2597905644565,20.5054989464336,0.487331147455398,2.41829126144653,0,0,91.9084868968027,45.9195118034185,761.279168865359,12.4079881479552,0,0,0,0,0.2178,1997-04-05
"112",95,900,17.6232768789022,21.0715048372392,26.0142314821717,20.9880949492961,0.546131347333721,2.71007644751464,0,0,91.8440762120789,54.0056325649596,639.943555055269,12.3862914503729,0,0,0,0,0.2178,1997-04-05
"113",95,960,16.9344449325206,20.2934014204445,27.8197558331597,22.5429717232326,0.554966437669448,2.7539189596638,0,0,91.7641578294633,63.8746536253257,442.204676914309,11.6869612683935,0,0,0,0,0.2178,1997-04-05
"114",95,1020,15.5848303237434,19.1293456176235,31.1611988573754,24.9045277257702,0.564685121775662,2.80214614351925,0,0,91.693407941644,74.7160300929225,237.580324665752,10.6216595079973,0,0,0,0,0.2178,1997-04-05
"115",95,1080,14.2704630591502,17.7891850080358,34.9798412185273,27.9372198167591,0.575440891040355,2.85551967188647,0,0,91.6433766862831,86.01185258013,51.7303871824469,9.39205869163834,0,0,0,0,0.2178,1997-04-05
"116",95,1140,10.2464868068368,12.1488102135456,47.1423861798422,41.5506821175421,0.596033513613849,2.9577067770608,0,0,91.570373598629,90,0,4.01912513740166,0,0,0,0,0.2178,1997-04-05
"117",95,1200,9.18073208396984,10.8017206338791,52.3795116424594,46.9879373115047,0.605017161215474,3.00228647734132,0,0,91.5715996581507,90,0,2.78482286311697,0,0,0,0,0.2178,1997-04-05
"118",95,1260,8.43018445519378,9.71723706929509,56.8458439195091,52.115453868501,0.608276452714679,3.01846011243973,0,0,91.5838655872522,90,0,1.79740922919723,0,0,0,0,0.2178,1997-04-05
"119",95,1320,7.87002165950809,8.92035164346896,60.5981901160453,56.428640091701,0.602735936275855,2.99096631780364,0,0,91.6043071808559,90,0,1.07959684883718,0,0,0,0,0.2178,1997-04-05
"120",95,1380,7.29437254907987,8.35209315780695,64.1913211806885,59.7248243075486,0.585399475729154,2.904937318296,0,0,91.6312490412582,90,0,0.567379963194696,0,0,0,0,0.2178,1997-04-05
"121",96,0,8.04116255016484,9.77373329155632,61.5158608525922,54.7174504538914,0.55335619427844,2.74592842275352,0,0,91.7663226820223,90,0,1.95624592960502,0,0,0,0,0.2178,NA
"122",96,60,8.05301933599032,9.3516618141929,61.2981425351976,56.1386456426095,0.505702147353391,2.50945397236564,0,0,91.8603196463086,90,0,1.54341148533382,0,0,0,0,0.2178,1997-04-06
"123",96,120,7.6133674856488,8.91464849689891,62.4710463773693,57.1848610269533,0.448945848012664,2.22781126710374,0,0,91.8672564216489,90,0,1.1003071041111,0,0,0,0,0.2178,1997-04-06
"124",96,180,7.28093603499095,8.49986619384306,62.9315326804284,57.915196442294,0.408138091966421,2.02531027704563,0,0,91.8794516445259,90,0,0.680427853829258,0,0,0,0,0.2178,1997-04-06
"125",96,240,7.10583160857582,8.22353829337985,62.6983331199431,58.0919578206594,0.355924728585673,1.76621105662087,0,0,91.8953351342062,90,0,0.400616699372506,0,0,0,0,0.2178,1997-04-06
"126",96,300,6.99215662109606,8.1254385365726,62.4507753638657,57.7972820794563,0.333236160027986,1.6536232046761,0,0,91.9090375521666,90,0,0.310900745372635,0,0,0,0,0.2178,1997-04-06
"127",96,360,7.23700216265008,8.57517909429892,61.2044242253395,55.8705220858985,0.316573074882097,1.57093570684747,0,0,91.925832095628,90,0,0.780198573895518,0,0,0,0,0.2178,1997-04-06
"128",96,420,10.6985984780256,13.6794334265864,48.8203488795826,40.1191538511863,0.324698623731648,1.61125724976532,0,0,91.9755411689119,81.1962445117565,142.520858301383,5.78353920640814,0,0,0,0,0.2178,1997-04-06
"129",96,480,12.2757266154782,14.9306261128807,44.650944423925,37.561917075385,0.352716386187235,1.750290247072,0,0,91.9814603807862,70.0203475614888,348.247114585661,7.10288311776196,0,0,0,0,0.2178,1997-04-06
"130",96,540,14.0775454218828,16.5786599335173,40.3801451649712,34.3864849568664,0.377906364430001,1.87529088489001,0,0,91.9795845791075,59.469750681648,555.70970445155,8.83473166950643,0,0,0,0,0.2178,1997-04-06
"131",96,600,15.8405483545591,18.3826503882918,36.5589733199793,31.1209696642826,0.425931241800992,2.11360551321764,0,0,91.9653275359523,50.1606303661146,706.935491313219,10.738019447416,0,0,0,0,0.2178,1997-04-06
