"","DOY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP","SNOWDENS","dates"
"13",91,720,33.6564875773447,23.4995691998216,15.4842729172415,27.9194379806577,0.372002784564234,1.8459954547186,0,0,5.64773431251236,41.5418331552054,826.349549058046,2.15229781694006,0,0,0,0,0.2178,1997-04-01
"14",91,780,36.3545705362958,24.9622455143294,12.8404909346817,24.6212540599058,0.298932924079091,1.48339970025267,0,0,6.73544610317544,42.3304838555242,812.580222853091,3.08537137685454,0,0,0,0,0.2178,1997-04-01
"15",91,840,37.3169406831189,25.6812878068238,11.476508900551,22.2214648491886,0.227145190266283,1.12716626377926,0,0,9.31286783225736,47.2275170789699,742.951179933363,3.13715015127161,0,0,0,0,0.2178,1997-04-01
"16",91,900,36.2682151408188,25.6219233726673,11.3047338102671,20.7440640538247,0.178142901513851,0.884001411092042,0,0,13.8520220521137,55.1087280985571,622.697209553893,2.37208213133096,0,0,0,0,0.2178,1997-04-01
"17",91,960,31.4736600909815,24.5280659487068,13.7287441836332,20.5794294206442,0.176903158010747,0.877849411787985,0,0,21.1381379968639,64.826189254485,427.133633149329,0.684043767358958,0,0,0,0,0.2178,1997-04-01
"18",91,1020,25.3967643994095,22.8719823774586,18.4300259048985,21.4449764511904,0.186960299617471,0.927756128790714,0,0,33.687758281698,75.5747140950548,224.490822326651,-1.35251409029121,0,0,0,0,0.2178,1997-04-01
"19",91,1080,19.3760540032892,20.956637728935,25.9158848547101,23.501706412839,0.18583645032391,0.922179233203403,0,0,52.398151374223,86.8306776566524,39.6358577375324,-3.29157036085428,0,0,0,0,0.2178,1997-04-01
"20",91,1140,12.1733466295982,13.1166014564977,41.93130110799,39.4148737480174,0.17680640849711,0.877369310106406,0,0,67.45724707448,90,0,-10.0397069708208,0,0,0,0,0.2178,1997-04-01
"21",91,1200,10.2546661300964,11.3913951455471,50.1537228735296,46.49862382939,0.15240186174491,0.756266231720044,0,0,78.876425723,90,0,-11.0845040426456,0,0,0,0,0.2178,1997-04-01
"22",91,1260,9.3283324527247,10.1877128399886,56.8532365117835,53.6659119934349,0.111535008469375,0.553471982521988,0,0,85.1303479556011,90,0,-11.5634474504656,0,0,0,0,0.2178,1997-04-01
"23",91,1320,8.87190273669249,9.34489468751363,62.1261613820595,60.1744126150906,0.0838728958852141,0.416203832343779,0,0,88.3249564064649,90,0,-11.7737929967655,0,0,0,0,0.2178,1997-04-01
"24",91,1380,8.65524731895785,8.74855765418239,65.5641980589542,65.1512956603077,0.0526771181516524,0.261400518250245,0,0,90.0236158036087,90,0,-11.940259376765,0,0,0,0,0.2178,1997-04-01
"25",92,0,6.75820091509447,3.7934830978997,75.2856841123172,92.5401980382202,0.0443185722807704,0.219922770432363,0,0,91.1841324002815,90,0,-16.2858027264705,0,0,0,0,0.2178,NA
"26",92,60,5.78413528081472,3.21047421022724,78.1038999904368,93.5324289987428,0.0473375375371307,0.234903830715884,0,0,91.4454253814075,90,0,-17.0858510081226,0,0,0,0,0.2178,1997-04-02
"27",92,120,5.02337504167908,2.53088795477635,77.4075908308575,92.2675852765966,0.0424676054958292,0.210737687917889,0,0,91.6664132275675,90,0,-18.2560477966217,0,0,0,0,0.2178,1997-04-02
"28",92,180,4.35702695874932,1.80891754379675,74.794035368325,89.5936370046163,0.0280201068006367,0.139044630688171,0,0,91.814491920922,90,0,-19.6329805708754,0,0,0,0,0.2178,1997-04-02
"29",92,240,3.58364588013505,1.19529060466567,72.567609182462,86.0309260810154,0.0201518797683574,0.1,0,0,91.8929890907218,90,0,-20.9411489879509,0,0,0,0,0.2178,1997-04-02
"30",92,300,2.90131266602233,0.922228577278037,71.2102842698866,82.0405422033795,0.0276300689303709,0.137109139435001,0,0,91.9344534684382,90,0,-21.7863779543172,0,0,0,0,0.2178,1997-04-02
"31",92,360,2.59135644809272,1.23564386538257,71.1043354316891,78.345517966396,0.0388088887511168,0.192581978441807,0,0,91.9550170790249,90,0,-21.7204590023083,0,0,0,0,0.2178,1997-04-02
"32",92,420,7.36583598070327,8.56224419283422,52.8716785526615,48.7343119428526,0.0467459666318065,0.231968268812358,0,0,92.0308060307614,82.4860599480449,121.599358445345,-14.9142528353315,0,0,0,0,0.2178,1997-04-02
"33",92,480,12.2058684967181,10.5454376302583,41.2945298270612,46.0983838476097,0.053374115136646,0.264859237699772,0,0,92.054927433115,71.3511213039344,326.459092315963,-12.4399772569013,0,0,0,0,0.2178,1997-04-02
"34",92,540,17.9688752141151,13.1960571370064,31.20931799465,42.3824923625719,0.0604862969405594,0.300152132882092,0,0,92.0672421716346,60.8771643274028,532.078592422671,-9.23761125057723,0,0,0,0,0.2178,1997-04-02
"35",92,600,23.1846799298826,16.131543772751,24.5861197973632,38.1038910879516,0.0707419101744527,0.351043728861127,0,0,92.0706801784654,51.6736423768131,684.123164950465,-5.8380123455994,0,0,0,0,0.2178,1997-04-02
"36",92,660,27.3807153768011,19.0657860538995,20.3461263733678,33.6312417177767,0.0781486219595151,0.387798174948546,0,0,92.0684331103557,44.6802326932352,785.97832372447,-2.64303634779657,0,0,0,0,0.2178,1997-04-02
"37",92,720,30.0296478837218,21.4365339903029,17.895774738642,29.7879193452185,0.09297771990405,0.461384848325883,0,0,92.0589637169576,41.1320857319916,831.616100889202,-0.282357494092764,0,0,0,0,0.2178,1997-04-02
"38",92,780,31.6588346978834,23.1075181869045,16.011444510414,26.4183855567575,0.0922978961316799,0.458011347788045,0,0,92.046934458759,41.9501735405365,817.526364216076,1.02981083351148,0,0,0,0,0.2178,1997-04-02
"39",92,840,31.4903766270998,23.9289617651624,15.3150652873217,23.8196586590971,0.104789265319001,0.519997471816707,0,0,92.0277178744375,46.8994106342886,747.58611193072,1.23236312728335,0,0,0,0,0.2178,1997-04-02
"40",92,900,29.7007017234726,23.8609347891225,15.6809093939458,22.1078408842245,0.116401380657378,0.577620460202191,0,0,92.0078161156064,54.831786770647,627.04941253016,0.401217663161162,0,0,0,0,0.2178,1997-04-02
"41",92,960,26.7813318733133,22.6058173913743,16.9753677129584,21.7861393569104,0.126808350950299,0.629263137771469,0,0,91.9949081139038,64.5875306759208,430.90655211091,-1.59152331296048,0,0,0,0,0.2178,1997-04-02
"42",92,1020,22.6689772462401,20.7071516766139,19.9430358499167,22.4846664706565,0.135795130092316,0.673858377745694,0,0,91.9959126025593,75.3598669978025,227.745828270134,-4.08514778181075,0,0,0,0,0.2178,1997-04-02
"43",92,1080,18.0800134696723,18.5112345453876,25.0740833465238,24.4045066313253,0.158063722851915,0.784362176972232,0,0,92.0032992693544,86.6264572189716,42.6649050156114,-6.5419136649881,0,0,0,0,0.2178,1997-04-02
"44",92,1140,11.096903678892,9.44387111231985,39.2224582964106,43.8061864993031,0.164411588100871,0.815862291710528,0,0,91.9991466297829,90,0,-14.5597473629683,0,0,0,0,0.2178,1997-04-02
"45",92,1200,8.63048715410719,7.39540121952755,48.0473787567508,52.2621970173162,0.168535005523489,0.836323992901761,0,0,91.9998422168286,90,0,-16.0039738076334,0,0,0,0,0.2178,1997-04-02
"46",92,1260,7.05159771284221,5.93296528508978,56.7631242150781,61.312423921788,0.169919978090231,0.843196664745096,0,0,91.9934912733849,90,0,-16.727884850033,0,0,0,0,0.2178,1997-04-02
"47",92,1320,5.9531171251102,4.91822570546652,65.1831911284922,70.0449919530547,0.170638455131843,0.84676197502816,0,0,91.9784603133803,90,0,-17.0175984348829,0,0,0,0,0.2178,1997-04-02
"48",92,1380,5.19422370477417,4.2260245827885,72.3550888415826,77.422948101129,0.164575545868771,0.816675902002893,0,0,91.9562286567376,90,0,-17.1192742712977,0,0,0,0,0.2178,1997-04-02
"49",93,0,5.13114726179851,4.82551628159777,74.803394483539,76.4155911888448,0.153681880650595,0.762618090307919,0,0,91.9630065858691,90,0,-16.280427722834,0,0,0,0,0.2178,NA
"50",93,60,4.7590526827499,4.30352139002204,76.6828251171916,79.1682365091872,0.137739149003912,0.683505214338324,0,0,91.9588568470639,90,0,-16.7193329573035,0,0,0,0,0.2178,1997-04-03
"51",93,120,4.23521071014225,3.7016432555723,77.6613748686565,80.6316395307895,0.123869610351722,0.614680177609154,0,0,91.9592671051065,90,0,-17.447515726271,0,0,0,0,0.2178,1997-04-03
"52",93,180,3.45548405636788,3.04757948718454,79.0992990692196,81.4154961415925,0.103686901955783,0.514527196210215,0,0,91.9548761455459,90,0,-18.3522077082332,0,0,0,0,0.2178,1997-04-03
"53",93,240,3.16411550626087,2.48016874947317,77.733390432487,81.6015379575084,0.085545566775284,0.424504154245741,0,0,91.971357347251,90,0,-19.2152160797647,0,0,0,0,0.2178,1997-04-03
"54",93,300,2.74416719146702,2.2281754819507,77.9675654462655,80.8852365498492,0.0749205650605828,0.371779535813942,0,0,91.9747521321117,90,0,-19.7166057871999,0,0,0,0,0.2178,1997-04-03
"55",93,360,2.6607776304363,2.53558543695281,78.2972920753316,78.9976798162015,0.0645872754468106,0.320502485074499,0,0,91.9771022475532,90,0,-19.510135029914,0,0,0,0,0.2178,1997-04-03
"56",93,420,7.47725443526429,9.49563081176464,57.752980404694,50.3642721974804,0.0668073885132825,0.331519388172333,0,0,92.0524836254889,82.1625119504268,126.917589734315,-13.1066043422434,0,0,0,0,0.2178,1997-04-03
"57",93,480,12.1243328744712,11.4023432669403,44.6156277603544,46.795535585253,0.0746267336083294,0.370321451230117,0,0,92.0713662607395,71.0170673302897,332.008778806735,-10.9677481881366,0,0,0,0,0.2178,1997-04-03
"58",93,540,17.4953464496851,13.9411075877415,33.5308401815235,42.1022842395399,0.0897368932801805,0.445302841777996,0,0,92.0799006246444,60.5238612510501,538.040164129229,-8.17993787583146,0,0,0,0,0.2178,1997-04-03
"59",93,600,22.3557339328784,16.7433745331808,26.2241962804383,37.1731974261874,0.0986238169170611,0.489402567158627,0,0,92.0817413812911,51.2941679015244,689.890157841976,-5.15763124554604,0,0,0,0,0.2178,1997-04-03
"60",93,660,25.6432686460707,19.5441319730385,22.4061602614582,32.4505669360299,0.135509192336719,0.672439464180886,0,0,92.0758752118783,44.2757623034943,791.47622582285,-2.27501592928519,0,0,0,0,0.2178,1997-04-03
"61",93,720,27.7808434343759,21.7983146922972,20.076010910089,28.6965339236139,0.153078399578313,0.759623426389621,0,0,92.064505688669,40.7223060426211,836.839807902301,-0.109212468863291,0,0,0,0,0.2178,1997-04-03
"62",93,780,28.791677500575,23.3832918959588,18.6628618580289,25.6956546784745,0.165552262487061,0.821522678728029,0,0,92.046513742385,41.5701330359113,822.432362311288,1.1654736426965,0,0,0,0,0.2178,1997-04-03
"63",93,840,28.5435675278682,24.158760649134,18.2172361793252,23.5966720379184,0.188312168010678,0.934464527256497,0,0,92.0169593580364,46.5719887409169,752.186455624347,1.47860004736168,0,0,0,0,0.2178,1997-04-03
"64",93,900,27.5331140902732,24.088030004995,18.29916818095,22.4428681577322,0.19405726461492,0.962973513367376,0,0,91.9823199134977,54.5555908855662,631.375021281815,0.883221733436642,0,0,0,0,0.2178,1997-04-03
"65",93,960,24.6647232313565,22.8792270830828,20.4040519971803,22.7183940652388,0.208061145236186,1.0324651974298,0,0,91.9561499647217,64.3493705219826,433.942108890194,-0.775593490348342,0,0,0,0,0.2178,1997-04-03
"66",93,1020,21.0596812431524,21.0587639284389,24.0226911927597,24.0240451408554,0.226254083164291,1.12274430854613,0,0,91.9499628648061,75.145127906027,230.029510710326,-2.91987190807754,0,0,0,0,0.2178,1997-04-03
"67",93,1080,17.2595409130203,18.9604495186591,29.3912026710144,26.4109112121754,0.236738359188895,1.17477060160226,0,0,91.9623138722051,86.4219066407622,45.3355077362377,-5.11261475318884,0,0,0,0,0.2178,1997-04-03
"68",93,1140,10.7162681114049,10.3342605163568,44.7855922397022,45.9418429253775,0.239145617153236,1.18671617686378,0,0,91.9571925711331,90,0,-12.7750409353869,0,0,0,0,0.2178,1997-04-03
"69",93,1200,8.22973395163455,8.27148005951553,54.1818514728402,54.0283728603786,0.247896849676874,1.23014256003117,0,0,91.9599376006284,90,0,-14.3794812135361,0,0,0,0,0.2178,1997-04-03
"70",93,1260,6.73993557285249,6.69994663742816,62.3957187567564,62.5676023737958,0.271116740626118,1.34536700170189,0,0,91.9534172125031,90,0,-15.3969434251947,0,0,0,0,0.2178,1997-04-03
"71",93,1320,5.62645826256893,5.4938827163596,70.5055405109181,71.157619253389,0.286239135132989,1.42040910537013,0,0,91.9319685752272,90,0,-16.0325269765605,0,0,0,0,0.2178,1997-04-03
"72",93,1380,4.79460253148178,4.55949447192793,77.9426901501063,79.2349240379048,0.286638146190389,1.42238912441543,0,0,91.8918720328674,90,0,-16.4566271527611,0,0,0,0,0.2178,1997-04-03
"73",94,0,6.68966501323559,8.74971806688015,70.5476703060264,61.2954813132713,0.300393108607456,1.4906455976337,0,0,91.974097030927,90,0,-12.4176912018077,0,0,0,0,0.2178,NA
"74",94,60,6.9722592471402,8.30109392609139,70.3498958234315,64.247256060368,0.329988043047932,1.63750502107541,0,0,91.9810520228198,90,0,-12.6670311971818,0,0,0,0,0.2178,1997-04-04
"75",94,120,6.62808932918593,7.83234070002296,72.3579623780769,66.6277614148483,0.330875490299259,1.6419088149722,0,0,91.9761824810377,90,0,-13.070316825196,0,0,0,0,0.2178,1997-04-04
"76",94,180,6.27931426334557,7.38582146084634,73.8922004029158,68.481005440751,0.350312759916409,1.73836269342214,0,0,91.9725137420636,90,0,-13.5550643490993,0,0,0,0,0.2178,1997-04-04
"77",94,240,5.89450161416129,7.07203869563538,75.4140974982554,69.535192990889,0.382399671420404,1.89758809508605,0,0,91.9679027028428,90,0,-13.8924630447636,0,0,0,0,0.2178,1997-04-04
"78",94,300,5.79035682627416,7.02837327122487,75.5845086496774,69.3988733504558,0.405498097845018,2.01220979137506,0,0,91.971079870287,90,0,-13.9772668742028,0,0,0,0,0.2178,1997-04-04
"79",94,360,5.95384140511153,7.37584853679908,74.7934325303743,67.8203387209336,0.42268094123023,2.09747649394935,0,0,91.9795716575275,90,0,-13.6600860875596,0,0,0,0,0.2178,1997-04-04
"80",94,420,9.898070417942,11.9628559117517,57.7114789744805,50.3059291813742,0.430251497621226,2.13504398878366,0,0,92.0377222098328,81.8395869638559,132.075649005866,-9.48331808673072,0,0,0,0,0.2178,1997-04-04
"81",94,480,12.4706829131894,13.0420839833053,49.3780651193007,47.5626759707215,0.431174507874462,2.13962425754195,0,0,92.0467277830235,70.6838117886914,337.471968673655,-8.32686942843651,0,0,0,0,0.2178,1997-04-04
"82",94,540,15.4187236224703,14.4743804870276,41.4053579252972,44.0029574301896,0.430432203073926,2.13594070638409,0,0,92.0454992709743,60.1714135862435,543.967800165948,-6.51119366080479,0,0,0,0,0.2178,1997-04-04
"83",94,600,18.0368587643262,16.0508180664467,35.460515261083,40.2175307542904,0.421922186508635,2.09371131308127,0,0,92.0311266980049,50.9153971811644,695.616255619259,-4.3961760309183,0,0,0,0,0.2178,1997-04-04
"84",94,660,20.2135446077041,17.6746172914087,31.0520235062164,36.3877020192746,0.428611557206263,2.12690608584948,0,0,91.9926128844836,43.8716286691902,796.929985081207,-2.18568056828656,0,0,0,0,0.2178,1997-04-04
"85",94,720,21.6371830319247,18.9415616367347,28.1692811671024,33.2761668089294,0.441293643635408,2.18983860914221,0,0,91.8938006724514,40.3126215883875,842.018823152674,-0.380196236514166,0,0,0,0,0.2178,1997-04-04
"86",94,780,22.2353834867949,19.8340299397871,26.4655483138989,30.6739366190425,0.460202963194867,2.28367263245328,0,0,91.6145568732606,41.1904671282352,827.296774650251,0.882814900338303,0,0,0,0,0.2178,1997-04-04
"87",94,840,22.0636513656167,20.2740652802714,25.7451408881545,28.7347180631964,0.483677012601138,2.4001582887598,0,0,90.7095127588125,46.2453300257556,756.751148063684,1.45837116620629,0,0,0,0,0.2178,1997-04-04
"88",94,900,21.2748145571713,20.240870233794,25.848374774387,27.5477559873495,0.509468105069366,2.52814184545373,0,0,87.5269942287991,54.2801900308818,635.673303076015,1.24971717722576,0,0,0,0,0.2178,1997-04-04
"89",94,960,19.3424617736637,19.5726556509944,27.8873367129467,27.4908587260662,0.547519130900684,2.71696306842999,0,0,80.5308664012871,64.1117359970933,438.322956771831,0.0608099111951788,0,0,0,0,0.2178,1997-04-04
"90",94,1020,17.1562852550935,18.5600372784616,30.902895612978,28.2880097550072,0.568381150791552,2.8204870082841,0,0,75.1258986349637,74.9305108956318,234.172225106476,-1.71974645433477,0,0,0,0,0.2178,1997-04-04
"91",94,1080,14.8334189283258,17.3868499695763,35.2565029593825,29.9526124292139,0.566822254488076,2.81275127185953,0,0,76.707736724009,86.2170350995719,48.6781745858679,-3.72976529424579,0,0,0,0,0.2178,1997-04-04
"92",94,1140,10.3707513562275,12.4202248496743,47.6044551888784,41.5590259341883,0.569173910441125,2.82442093235811,0,0,80.7874131933969,90,0,-9.02051988437728,0,0,0,0,0.2178,1997-04-04
"93",94,1200,9.34317902939896,11.2388427777384,52.3100189147605,46.0837282937693,0.566275395501603,2.81003758463651,0,0,84.6570475506268,90,0,-10.680299134913,0,0,0,0,0.2178,1997-04-04
"94",94,1260,8.4608340942645,10.2701883692575,57.4356348761633,50.8464243951703,0.58789523565793,2.91732206829185,0,0,87.0631036507222,90,0,-11.8691051589302,0,0,0,0,0.2178,1997-04-04
"95",94,1320,7.9011329485498,9.53140753993841,61.7057185263637,55.2578355604275,0.58624620553685,2.90913905936149,0,0,88.643307322501,90,0,-12.2851817909313,0,0,0,0,0.2178,1997-04-04
"96",94,1380,7.39628758837853,8.97468084105647,65.5390082419843,58.8702292773834,0.555613685986386,2.75713081049052,0,0,89.7060891323955,90,0,-12.5404425054579,0,0,0,0,0.2178,1997-04-04
"97",95,0,6.72752153465036,7.73412514599616,69.3686355648602,64.746011878603,0.55301058783939,2.7442134143125,0,0,90.8631072532685,90,0,-13.5438045280691,0,0,0,0,0.2178,NA
"98",95,60,6.16688915740558,7.24008074053802,71.4534186677789,66.3675266289601,0.545172869126251,2.70532017555149,0,0,91.1627830168148,90,0,-14.0674850230138,0,0,0,0,0.2178,1997-04-05
"99",95,120,5.72819409179789,6.73153252125003,71.7494842684733,66.945873995872,0.533121963831115,2.64551977264288,0,0,91.4033284387304,90,0,-14.7623953559013,0,0,0,0,0.2178,1997-04-05
"100",95,180,5.31347139309978,6.25305149404574,71.0192406330821,66.5413408350145,0.520015686694237,2.58048228091738,0,0,91.5767972418,90,0,-15.4222662884849,0,0,0,0,0.2178,1997-04-05
"101",95,240,4.97956126954235,5.93008421150744,69.3309289210035,64.8988417668605,0.508889632502377,2.52527128164708,0,0,91.7016806329754,90,0,-16.0525773497729,0,0,0,0,0.2178,1997-04-05
"102",95,300,4.64367581040758,5.92528695870396,67.4865552221069,61.727724356296,0.528763792774178,2.62389314968247,0,0,91.7864524480869,90,0,-16.4942637704555,0,0,0,0,0.2178,1997-04-05
"103",95,360,4.79189819827769,6.37891153161247,63.7057513874679,57.0594281038406,0.525624539760432,2.60831518350845,0,0,91.8577379159585,90,0,-16.5531555868686,0,0,0,0,0.2178,1997-04-05
"104",95,420,9.45893185760085,11.8982836947613,44.5278017508128,37.8465875525957,0.526837393264224,2.61433374613255,0,0,91.9493284233106,81.5174448992573,137.777955930814,-12.0903863896963,0,0,0,0,0.2178,1997-04-05
"105",95,480,11.9304807872449,13.1412246935141,36.734865493239,33.9272164527779,0.531489842112992,2.63742066855491,0,0,91.9441674997797,70.3515178403658,343.458243877667,-11.3337620793548,0,0,0,0,0.2178,1997-04-05
"106",95,540,14.8242158507073,14.7731415479739,29.8778824563735,29.9764825332713,0.511522901399197,2.53833839462656,0,0,91.8897275067812,59.8199880855007,549.858596687985,-10.1370246449366,0,0,0,0,0.2178,1997-04-05
"107",95,600,17.3942768090621,16.5574271551348,25.1324526314753,26.5022687736909,0.521559062720859,2.58814100082025,0,0,91.6904541179343,50.537496144768,701.298873909148,-8.65012622117689,0,0,0,0,0.2178,1997-04-05
"108",95,660,19.4487517386659,18.2565324607347,22.0705378211954,23.7778462331521,0.538916540636471,2.67427429515872,0,0,90.7911367125192,43.46798416843,802.337400126669,-7.16562023680848,0,0,0,0,0.2178,1997-04-05
"109",95,720,20.9628488295162,19.6741420727972,20.2040701955065,21.8787583509652,0.550916663138645,2.7338226977897,0,0,83.4636469955287,39.9031594929954,847.151358609657,-5.868363704334,0,0,0,0,0.2178,1997-04-05
"110",95,780,22.5775267506237,20.6617494929638,18.4962873318264,20.796186814432,0.479690419475985,2.38037555300027,0,0,43.91034760614,40.8112796916183,832.118211222858,-4.90057759434421,0,0,0,0,0.2178,1997-04-05
"111",95,840,24.7976571582648,21.1343568296214,16.4263078851943,20.5054989464336,0.487331147455398,2.41829126144653,0,0,19.9712196716539,45.9195118034185,761.279168865359,-4.34090523482104,0,0,0,0,0.2178,1997-04-05
"112",95,900,25.4535462875183,21.0715048372392,16.1065185179448,20.9880949492961,0.546131347333721,2.71007644751464,0,0,15.2289221525008,54.0056325649596,639.943555055269,-4.2100459729445,0,0,0,0,0.2178,1997-04-05
"113",95,960,23.3187175065538,20.2934014204445,18.7390249097138,22.5429717232326,0.554966437669448,2.7539189596638,0,0,18.039595014601,63.8746536253257,442.204676914309,-4.65446185501116,0,0,0,0,0.2178,1997-04-05
"114",95,1020,19.8461962573608,19.1293456176235,23.818639113691,24.9045277257702,0.564685121775662,2.80214614351925,0,0,25.5887542302141,74.7160300929225,237.580324665752,-5.41140889234998,0,0,0,0,0.2178,1997-04-05
"115",95,1080,16.1929742498668,17.7891850080358,30.912950108606,27.9372198167591,0.575440891040355,2.85551967188647,0,0,37.9023742467165,86.01185258013,51.7303871824469,-6.29881539027576,0,0,0,0,0.2178,1997-04-05
"116",95,1140,10.6716964509525,12.1488102135456,45.8229484417616,41.5506821175421,0.596033513613849,2.9577067770608,0,0,50.4069157372183,90,0,-10.9765821119358,0,0,0,0,0.2178,1997-04-05
"117",95,1200,9.12919452550561,10.8017206338791,52.5619376708343,46.9879373115047,0.605017161215474,3.00228647734132,0,0,62.4919944417749,90,0,-11.8634034899923,0,0,0,0,0.2178,1997-04-05
"118",95,1260,8.14043802220314,9.71723706929509,57.9758244914272,52.115453868501,0.608276452714679,3.01846011243973,0,0,70.9218374001841,90,0,-12.5487120678462,0,0,0,0,0.2178,1997-04-05
"119",95,1320,7.42660001372514,8.92035164346896,62.4609773242672,56.428640091701,0.602735936275855,2.99096631780364,0,0,76.9977018374988,90,0,-13.0165508385441,0,0,0,0,0.2178,1997-04-05
"120",95,1380,6.94742965537425,8.35209315780695,65.736751521478,59.7248243075486,0.585399475729154,2.904937318296,0,0,81.4298563613409,90,0,-13.3521818189225,0,0,0,0,0.2178,1997-04-05
"121",96,0,7.70862932583471,9.77373329155632,62.9259848097418,54.7174504538914,0.55335619427844,2.74592842275352,0,0,87.4386557807343,90,0,-12.0095196604189,0,0,0,0,0.2178,NA
"122",96,60,7.54026544141509,9.3516618141929,63.4796145990126,56.1386456426095,0.505702147353391,2.50945397236564,0,0,88.6995371101856,90,0,-12.4104498886784,0,0,0,0,0.2178,1997-04-06
"123",96,120,7.14905440277268,8.91464849689891,64.487721284892,57.1848610269533,0.448945848012664,2.22781126710374,0,0,89.5837744598012,90,0,-12.8988355110949,0,0,0,0,0.2178,1997-04-06
"124",96,180,6.78343336971111,8.49986619384306,65.1170157064104,57.915196442294,0.408138091966421,2.02531027704563,0,0,90.2384164186194,90,0,-13.3592330189591,0,0,0,0,0.2178,1997-04-06
"125",96,240,6.48686831669729,8.22353829337985,65.4239794099979,58.0919578206594,0.355924728585673,1.76621105662087,0,0,90.7244660479983,90,0,-13.666391625369,0,0,0,0,0.2178,1997-04-06
"126",96,300,6.33026101994949,8.1254385365726,65.3615320850355,57.7972820794563,0.333236160027986,1.6536232046761,0,0,91.0747703417237,90,0,-13.7303549039999,0,0,0,0,0.2178,1997-04-06
"127",96,360,6.55122750753611,8.57517909429892,64.1567713944825,55.8705220858985,0.316573074882097,1.57093570684747,0,0,91.3424142721226,90,0,-13.165464098837,0,0,0,0,0.2178,1997-04-06
"128",96,420,11.2443671385768,13.6794334265864,47.0805228260603,40.1191538511863,0.324698623731648,1.61125724976532,0,0,91.6486011213166,81.1962445117565,142.520858301383,-8.2664807824915,0,0,0,0,0.2178,1997-04-06
"129",96,480,14.1516664607566,14.9306261128807,39.5016044889295,37.561917075385,0.352716386187235,1.750290247072,0,0,91.6558282212,70.0203475614888,348.247114585661,-6.6327687468052,0,0,0,0,0.2178,1997-04-06
"130",96,540,17.3837601993042,16.5786599335173,32.6749523482787,34.3864849568664,0.377906364430001,1.87529088489001,0,0,91.4495607385702,59.469750681648,555.70970445155,-4.51150632786914,0,0,0,0,0.2178,1997-04-06
"131",96,600,19.876992166073,18.3826503882918,28.3517719959479,31.1209696642826,0.425931241800992,2.11360551321764,0,0,90.39581547881,50.1606303661146,706.935491313219,-2.15833008909595,0,0,0,0,0.2178,1997-04-06
